"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1125,"Alabama","Tuscaloosa",2018-12-06 15:30:00,0.25,2018-12-06 15:45:00,242,242,242
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1125,"Alabama","Tuscaloosa",2018-12-08 21:00:00,1.75,2018-12-08 22:45:00,524,529,526.571428571429
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1133,"Alabama","Winston",2018-12-08 20:45:00,2.5,2018-12-08 23:15:00,275,282,279.3
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1133,"Alabama","Winston",2018-12-09 01:30:00,5.75,2018-12-09 07:15:00,200,506,386.608695652174
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1001,"Alabama","Autauga",2019-04-19 01:15:00,1.75,2019-04-19 03:00:00,273,326,315.857142857143
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1001,"Alabama","Autauga",2019-04-19 06:30:00,0.25,2019-04-19 06:45:00,233,233,233
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1001,"Alabama","Autauga",2019-04-22 14:45:00,1.25,2019-04-22 16:00:00,206,827,330.2
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1001,"Alabama","Autauga",2019-04-22 16:15:00,0.25,2019-04-22 16:30:00,817,817,817
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1001,"Alabama","Autauga",2019-04-22 17:00:00,0.25,2019-04-22 17:15:00,200,200,200
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1003,"Alabama","Baldwin",2019-04-19 00:45:00,7,2019-04-19 07:45:00,203,2868,792.678571428571
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1003,"Alabama","Baldwin",2019-04-19 17:00:00,0.75,2019-04-19 17:45:00,646,1732,1370
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1005,"Alabama","Barbour",2019-04-19 08:30:00,5.25,2019-04-19 13:45:00,454,520,464.238095238095
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1007,"Alabama","Bibb",2019-04-19 00:15:00,0.25,2019-04-19 00:30:00,259,259,259
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1007,"Alabama","Bibb",2019-04-19 00:45:00,4.5,2019-04-19 05:15:00,217,848,516.444444444444
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1007,"Alabama","Bibb",2019-04-19 05:30:00,3.25,2019-04-19 08:45:00,226,248,242.615384615385
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1007,"Alabama","Bibb",2019-04-19 11:15:00,1.25,2019-04-19 12:30:00,339,344,341.4
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1009,"Alabama","Blount",2019-04-19 01:30:00,4.75,2019-04-19 06:15:00,284,917,614.157894736842
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1013,"Alabama","Butler",2019-04-19 02:15:00,7.5,2019-04-19 09:45:00,233,2041,852.133333333333
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1013,"Alabama","Butler",2019-04-19 10:00:00,0.75,2019-04-19 10:45:00,220,235,227.333333333333
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1015,"Alabama","Calhoun",2019-04-19 22:15:00,13.5,2019-04-20 11:45:00,555,638,574.833333333333
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1017,"Alabama","Chambers",2019-04-19 11:00:00,0.25,2019-04-19 11:15:00,569,569,569
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1021,"Alabama","Chilton",2019-04-19 00:15:00,0.25,2019-04-19 00:30:00,540,540,540
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1023,"Alabama","Choctaw",2019-04-19 00:15:00,1.5,2019-04-19 01:45:00,445,581,513
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1023,"Alabama","Choctaw",2019-04-19 02:00:00,1.5,2019-04-19 03:30:00,200,201,200.166666666667
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1023,"Alabama","Choctaw",2019-04-19 16:45:00,0.5,2019-04-19 17:15:00,277,277,277
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1025,"Alabama","Clarke",2019-04-19 04:30:00,1.75,2019-04-19 06:15:00,695,695,695
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1029,"Alabama","Cleburne",2019-04-19 10:00:00,0.5,2019-04-19 10:30:00,201,201,201
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1029,"Alabama","Cleburne",2019-04-19 23:30:00,1,2019-04-20 00:30:00,295,295,295
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1031,"Alabama","Coffee",2019-04-20 16:45:00,1.5,2019-04-20 18:15:00,359,812,736
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1039,"Alabama","Covington",2019-04-19 13:15:00,2.25,2019-04-19 15:30:00,368,400,390.222222222222
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1041,"Alabama","Crenshaw",2019-04-19 02:45:00,1.5,2019-04-19 04:15:00,331,339,333.166666666667
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1041,"Alabama","Crenshaw",2019-04-19 12:45:00,0.25,2019-04-19 13:00:00,233,233,233
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1043,"Alabama","Cullman",2019-04-19 01:30:00,7.5,2019-04-19 09:00:00,201,2112,1050.13333333333
