"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31055,"Nebraska","Douglas",2021-02-19 19:45:00,0.25,2021-02-19 20:00:00,463,463,463
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31067,"Nebraska","Gage",2021-02-16 13:45:00,0.5,2021-02-16 14:15:00,513,513,513
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31067,"Nebraska","Gage",2021-02-16 14:45:00,1.75,2021-02-16 16:30:00,334,1114,927.857142857143
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31067,"Nebraska","Gage",2021-02-16 18:45:00,0.25,2021-02-16 19:00:00,372,372,372
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31069,"Nebraska","Garden",2021-02-16 13:30:00,0.25,2021-02-16 13:45:00,268,268,268
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31069,"Nebraska","Garden",2021-02-16 14:00:00,0.25,2021-02-16 14:15:00,268,268,268
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31095,"Nebraska","Jefferson",2021-02-16 15:00:00,1,2021-02-16 16:00:00,483,483,483
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31097,"Nebraska","Johnson",2021-02-16 15:30:00,1,2021-02-16 16:30:00,357,359,358
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31101,"Nebraska","Keith",2021-02-16 13:00:00,0.75,2021-02-16 13:45:00,2378,2411,2389
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31107,"Nebraska","Knox",2021-02-15 19:00:00,0.5,2021-02-15 19:30:00,663,664,663.5
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31107,"Nebraska","Knox",2021-02-16 15:30:00,0.75,2021-02-16 16:15:00,568,568,568
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31109,"Nebraska","Lancaster",2021-02-15 18:45:00,0.5,2021-02-15 19:15:00,519,1295,907
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31109,"Nebraska","Lancaster",2021-02-16 13:00:00,3.25,2021-02-16 16:15:00,247,1471,789.230769230769
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31111,"Nebraska","Lincoln",2021-02-16 15:15:00,1.25,2021-02-16 16:30:00,960,960,960
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31119,"Nebraska","Madison",2021-02-16 14:00:00,0.75,2021-02-16 14:45:00,3529,3529,3529
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31119,"Nebraska","Madison",2021-02-16 15:00:00,0.25,2021-02-16 15:15:00,3530,3530,3530
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31139,"Nebraska","Pierce",2021-02-16 14:00:00,0.75,2021-02-16 14:45:00,995,995,995
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31139,"Nebraska","Pierce",2021-02-16 15:00:00,0.25,2021-02-16 15:15:00,995,995,995
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31149,"Nebraska","Rock",2021-02-16 15:00:00,1,2021-02-16 16:00:00,557,557,557
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31151,"Nebraska","Saline",2021-02-16 13:30:00,0.75,2021-02-16 14:15:00,415,508,477
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31151,"Nebraska","Saline",2021-02-16 15:30:00,0.75,2021-02-16 16:15:00,287,288,287.333333333333
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31153,"Nebraska","Sarpy",2021-02-16 13:00:00,2.25,2021-02-16 15:15:00,1717,10731,6334.66666666667
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31157,"Nebraska","Scotts Bluff",2021-02-16 14:15:00,0.5,2021-02-16 14:45:00,924,925,924.5
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31157,"Nebraska","Scotts Bluff",2021-02-16 15:00:00,1,2021-02-16 16:00:00,2160,3165,2662.5
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31169,"Nebraska","Thayer",2021-02-16 13:45:00,2.25,2021-02-16 16:00:00,211,786,497.666666666667
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31185,"Nebraska","York",2021-02-16 13:00:00,0.75,2021-02-16 13:45:00,1064,1064,1064
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31185,"Nebraska","York",2021-02-16 15:00:00,1,2021-02-16 16:00:00,1607,1607,1607
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31003,"Nebraska","Antelope",2021-07-10 04:00:00,0.5,2021-07-10 04:30:00,550,753,651.5
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31003,"Nebraska","Antelope",2021-07-10 05:15:00,1.5,2021-07-10 06:45:00,550,753,617.666666666667
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31003,"Nebraska","Antelope",2021-07-10 07:00:00,7.5,2021-07-10 14:30:00,217,753,340.1
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31003,"Nebraska","Antelope",2021-07-10 14:45:00,0.75,2021-07-10 15:30:00,219,276,238
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31019,"Nebraska","Buffalo",2021-07-10 03:45:00,11.75,2021-07-10 15:30:00,211,4455,1452.12765957447
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31019,"Nebraska","Buffalo",2021-07-10 16:15:00,1.75,2021-07-10 18:00:00,393,433,422
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31021,"Nebraska","Burt",2021-07-10 04:45:00,0.25,2021-07-10 05:00:00,819,819,819
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31021,"Nebraska","Burt",2021-07-10 05:45:00,1.25,2021-07-10 07:00:00,819,819,819
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31021,"Nebraska","Burt",2021-07-10 07:15:00,0.75,2021-07-10 08:00:00,819,820,819.666666666667
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31025,"Nebraska","Cass",2021-07-10 06:00:00,60.75,2021-07-12 18:45:00,200,4184,1545.23868312757
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31031,"Nebraska","Cherry",2021-07-13 14:45:00,3.25,2021-07-13 18:00:00,379,379,379
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31045,"Nebraska","Dawes",2021-07-12 17:15:00,0.25,2021-07-12 17:30:00,344,344,344
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31053,"Nebraska","Dodge",2021-07-10 06:15:00,0.5,2021-07-10 06:45:00,202,202,202
